"PurchaseOrderID";"PurchaseOrderDetailID";"DueDate";"OrderQty";"ProductID";"UnitPrice";"LineTotal";"ReceivedQty";"RejectedQty";"StockedQty";"ModifiedDate"
106;241;23/04/2002 00:00:00;3;349;39,144;117,432;"3,00";"0,00";"3,00";16/04/2002 00:00:00
107;242;23/04/2002 00:00:00;550;935;31,49;17319,225;"550,00";"0,00";"550,00";16/04/2002 00:00:00
107;243;23/04/2002 00:00:00;550;936;48,29;26559,225;"550,00";"0,00";"550,00";16/04/2002 00:00:00
108;244;23/04/2002 00:00:00;3;380;43,218;129,654;"3,00";"0,00";"3,00";16/04/2002 00:00:00
108;245;23/04/2002 00:00:00;3;381;47,492;142,475;"3,00";"0,00";"3,00";16/04/2002 00:00:00
108;246;23/04/2002 00:00:00;3;382;43,271;129,812;"3,00";"0,00";"3,00";16/04/2002 00:00:00
108;247;23/04/2002 00:00:00;3;383;47,544;142,632;"3,00";"0,00";"3,00";16/04/2002 00:00:00
108;248;23/04/2002 00:00:00;3;384;43,271;129,812;"3,00";"0,00";"3,00";16/04/2002 00:00:00
109;249;23/04/2002 00:00:00;550;479;15,887;8737,575;"550,00";"0,00";"550,00";16/04/2002 00:00:00
109;250;23/04/2002 00:00:00;550;480;11,666;6416,025;"550,00";"0,00";"550,00";16/04/2002 00:00:00
109;251;23/04/2002 00:00:00;550;481;11,088;6098,4;"550,00";"0,00";"550,00";16/04/2002 00:00:00
109;252;23/04/2002 00:00:00;550;482;8,757;4816,35;"550,00";"0,00";"550,00";16/04/2002 00:00:00
109;253;23/04/2002 00:00:00;550;483;9,692;5330,325;"550,00";"0,00";"550,00";16/04/2002 00:00:00
110;254;23/04/2002 00:00:00;3;402;47,471;142,412;"3,00";"0,00";"3,00";16/04/2002 00:00:00
111;255;23/04/2002 00:00:00;550;512;34,976;19236,525;"550,00";"0,00";"550,00";16/04/2002 00:00:00
112;256;23/04/2002 00:00:00;3;406;43,271;129,812;"3,00";"0,00";"3,00";16/04/2002 00:00:00
112;257;23/04/2002 00:00:00;3;407;47,544;142,632;"3,00";"0,00";"3,00";16/04/2002 00:00:00
113;258;24/04/2002 00:00:00;550;525;2,321;1276,275;"550,00";"0,00";"550,00";17/04/2002 00:00:00
114;259;24/04/2002 00:00:00;550;526;3,644;2003,925;"550,00";"550,00";"0,00";17/04/2002 00:00:00
115;260;24/04/2002 00:00:00;550;908;21,095;11601,975;"550,00";"0,00";"550,00";17/04/2002 00:00:00
115;261;24/04/2002 00:00:00;550;909;30,44;16741,725;"523,00";"0,00";"523,00";17/04/2002 00:00:00
115;262;24/04/2002 00:00:00;550;913;40,94;22516,725;"550,00";"0,00";"550,00";17/04/2002 00:00:00
116;263;24/04/2002 00:00:00;60;356;3,602;216,09;"51,00";"0,00";"51,00";17/04/2002 00:00:00
116;264;24/04/2002 00:00:00;60;357;3,98;238,77;"60,00";"0,00";"60,00";17/04/2002 00:00:00
117;265;24/04/2002 00:00:00;550;935;31,49;17319,225;"550,00";"0,00";"550,00";17/04/2002 00:00:00
117;266;24/04/2002 00:00:00;550;936;48,29;26559,225;"550,00";"0,00";"550,00";17/04/2002 00:00:00
118;267;24/04/2002 00:00:00;550;524;12,968;7132,125;"550,00";"0,00";"550,00";17/04/2002 00:00:00
119;268;24/04/2002 00:00:00;550;911;21,095;11601,975;"550,00";"0,00";"550,00";17/04/2002 00:00:00
119;269;24/04/2002 00:00:00;550;912;30,44;16741,725;"550,00";"0,00";"550,00";17/04/2002 00:00:00
120;270;24/04/2002 00:00:00;550;910;40,94;22516,725;"550,00";"0,00";"550,00";17/04/2002 00:00:00
121;271;24/04/2002 00:00:00;550;937;62,99;34644,225;"550,00";"0,00";"550,00";17/04/2002 00:00:00
122;272;24/04/2002 00:00:00;3;466;45,423;136,269;"3,00";"0,00";"3,00";17/04/2002 00:00:00
122;273;24/04/2002 00:00:00;3;467;43,323;129,969;"3,00";"0,00";"3,00";17/04/2002 00:00:00
123;274;24/04/2002 00:00:00;3;462;47,681;143,042;"3,00";"0,00";"3,00";17/04/2002 00:00:00
124;275;24/04/2002 00:00:00;550;510;23,405;12872,475;"550,00";"550,00";"0,00";17/04/2002 00:00:00
124;276;24/04/2002 00:00:00;550;511;27,867;15326,85;"550,00";"550,00";"0,00";17/04/2002 00:00:00
125;277;24/04/2002 00:00:00;550;527;6,752;3713,325;"550,00";"0,00";"550,00";17/04/2002 00:00:00
126;278;24/04/2002 00:00:00;550;938;31,49;17319,225;"468,00";"0,00";"468,00";17/04/2002 00:00:00
126;279;24/04/2002 00:00:00;550;939;48,29;26559,225;"550,00";"0,00";"550,00";17/04/2002 00:00:00
126;280;24/04/2002 00:00:00;550;509;36,278;19952,625;"550,00";"0,00";"550,00";17/04/2002 00:00:00
127;281;24/04/2002 00:00:00;60;492;50,747;3044,79;"60,00";"0,00";"60,00";17/04/2002 00:00:00
127;282;24/04/2002 00:00:00;60;493;58,265;3495,87;"60,00";"0,00";"60,00";17/04/2002 00:00:00
127;283;24/04/2002 00:00:00;60;494;50,747;3044,79;"60,00";"0,00";"60,00";17/04/2002 00:00:00
127;284;24/04/2002 00:00:00;60;495;62,927;3775,59;"60,00";"0,00";"60,00";17/04/2002 00:00:00
127;285;24/04/2002 00:00:00;60;496;49,655;2979,27;"60,00";"0,00";"60,00";17/04/2002 00:00:00
128;286;24/04/2002 00:00:00;550;523;10,385;5711,475;"550,00";"0,00";"550,00";17/04/2002 00:00:00
129;287;29/04/2002 00:00:00;3;425;45,581;136,742;"3,00";"0,00";"3,00";22/04/2002 00:00:00
129;288;29/04/2002 00:00:00;3;426;43,481;130,442;"3,00";"0,00";"3,00";22/04/2002 00:00:00
129;289;29/04/2002 00:00:00;3;427;47,754;143,262;"3,00";"0,00";"3,00";22/04/2002 00:00:00
129;290;29/04/2002 00:00:00;3;428;43,481;130,442;"3,00";"0,00";"3,00";22/04/2002 00:00:00
129;291;29/04/2002 00:00:00;3;429;41,381;124,142;"3,00";"0,00";"3,00";22/04/2002 00:00:00
130;292;29/04/2002 00:00:00;3;490;12,716;38,147;"3,00";"0,00";"3,00";22/04/2002 00:00:00
130;293;29/04/2002 00:00:00;3;491;19,94;59,819;"3,00";"0,00";"3,00";22/04/2002 00:00:00
131;294;29/04/2002 00:00:00;3;528;38,157;114,471;"3,00";"0,00";"3,00";22/04/2002 00:00:00
132;295;29/04/2002 00:00:00;3;505;44,216;132,647;"3,00";"0,00";"3,00";22/04/2002 00:00:00
133;296;13/05/2002 00:00:00;550;938;31,49;17319,225;"550,00";"0,00";"550,00";06/05/2002 00:00:00
133;297;13/05/2002 00:00:00;550;939;48,29;26559,225;"550,00";"0,00";"550,00";06/05/2002 00:00:00
134;298;13/05/2002 00:00:00;60;358;6,983;418,95;"60,00";"60,00";"0,00";06/05/2002 00:00:00
135;299;13/05/2002 00:00:00;3;379;45,444;136,332;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;300;13/05/2002 00:00:00;3;380;41,171;123,512;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;301;13/05/2002 00:00:00;3;381;39,071;117,212;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;302;13/05/2002 00:00:00;3;438;47,681;143,042;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;303;13/05/2002 00:00:00;3;439;45,581;136,742;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;304;13/05/2002 00:00:00;3;440;49,854;149,562;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;305;13/05/2002 00:00:00;3;441;45,581;136,742;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;306;13/05/2002 00:00:00;3;442;43,481;130,442;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;307;13/05/2002 00:00:00;3;443;47,754;143,262;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;308;13/05/2002 00:00:00;3;444;43,481;130,442;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;309;13/05/2002 00:00:00;3;445;41,381;124,142;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;310;13/05/2002 00:00:00;3;446;45,654;136,962;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;311;13/05/2002 00:00:00;3;447;41,381;124,142;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;312;13/05/2002 00:00:00;3;448;39,281;117,842;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;313;13/05/2002 00:00:00;3;449;43,554;130,662;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;314;13/05/2002 00:00:00;3;450;39,281;117,842;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;315;13/05/2002 00:00:00;3;451;37,181;111,542;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;316;13/05/2002 00:00:00;3;452;41,454;124,362;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;317;13/05/2002 00:00:00;3;453;37,181;111,542;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;318;13/05/2002 00:00:00;3;454;47,523;142,569;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;319;13/05/2002 00:00:00;3;455;45,423;136,269;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;320;13/05/2002 00:00:00;3;456;49,697;149,09;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;321;13/05/2002 00:00:00;3;457;45,423;136,269;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;322;13/05/2002 00:00:00;3;458;43,323;129,969;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;323;13/05/2002 00:00:00;3;459;47,597;142,79;"3,00";"0,00";"3,00";06/05/2002 00:00:00
135;324;13/05/2002 00:00:00;3;460;43,323;129,969;"3,00";"0,00";"3,00";06/05/2002 00:00:00
136;325;13/05/2002 00:00:00;60;356;3,381;202,86;"51,00";"0,00";"51,00";06/05/2002 00:00:00
136;326;13/05/2002 00:00:00;60;357;4,316;258,93;"60,00";"0,00";"60,00";06/05/2002 00:00:00
137;327;27/05/2002 00:00:00;3;380;43,344;130,032;"3,00";"0,00";"3,00";20/05/2002 00:00:00
137;328;27/05/2002 00:00:00;3;381;39,071;117,212;"3,00";"0,00";"3,00";20/05/2002 00:00:00
137;329;27/05/2002 00:00:00;3;382;36,971;110,912;"3,00";"0,00";"3,00";20/05/2002 00:00:00
137;330;27/05/2002 00:00:00;3;383;41,244;123,732;"3,00";"0,00";"3,00";20/05/2002 00:00:00
137;331;27/05/2002 00:00:00;3;384;36,971;110,912;"3,00";"0,00";"3,00";20/05/2002 00:00:00
137;332;27/05/2002 00:00:00;3;385;43,218;129,654;"3,00";"0,00";"3,00";20/05/2002 00:00:00
138;333;27/05/2002 00:00:00;3;490;12,359;37,076;"3,00";"0,00";"3,00";20/05/2002 00:00:00
139;334;27/05/2002 00:00:00;550;513;39,197;21558,075;"550,00";"0,00";"550,00";20/05/2002 00:00:00
140;335;27/05/2002 00:00:00;3;407;39,071;117,212;"3,00";"0,00";"3,00";20/05/2002 00:00:00
140;336;27/05/2002 00:00:00;3;408;36,971;110,912;"3,00";"0,00";"3,00";20/05/2002 00:00:00
140;337;27/05/2002 00:00:00;3;409;41,244;123,732;"3,00";"0,00";"3,00";20/05/2002 00:00:00
141;338;27/05/2002 00:00:00;550;933;43,985;24191,475;"550,00";"0,00";"550,00";20/05/2002 00:00:00
141;339;27/05/2002 00:00:00;550;934;38,147;20980,575;"550,00";"0,00";"550,00";20/05/2002 00:00:00
142;340;27/05/2002 00:00:00;3;425;45,581;136,742;"3,00";"0,00";"3,00";20/05/2002 00:00:00
142;341;27/05/2002 00:00:00;3;426;43,481;130,442;"3,00";"0,00";"3,00";20/05/2002 00:00:00
143;342;27/05/2002 00:00:00;3;343;49,749;149,247;"3,00";"0,00";"3,00";20/05/2002 00:00:00
143;343;27/05/2002 00:00:00;3;344;45,476;136,427;"3,00";"0,00";"3,00";20/05/2002 00:00:00
143;344;27/05/2002 00:00:00;3;345;43,376;130,127;"3,00";"0,00";"3,00";20/05/2002 00:00:00
144;345;27/05/2002 00:00:00;550;931;34,346;18890,025;"550,00";"550,00";"0,00";20/05/2002 00:00:00
144;346;27/05/2002 00:00:00;550;932;39,239;21581,175;"550,00";"550,00";"0,00";20/05/2002 00:00:00
145;347;27/05/2002 00:00:00;3;345;43,271;129,812;"3,00";"0,00";"3,00";20/05/2002 00:00:00
145;348;27/05/2002 00:00:00;3;346;47,544;142,632;"3,00";"0,00";"3,00";20/05/2002 00:00:00
145;349;27/05/2002 00:00:00;3;347;43,271;129,812;"3,00";"0,00";"3,00";20/05/2002 00:00:00
145;350;27/05/2002 00:00:00;3;348;41,171;123,512;"3,00";"0,00";"3,00";20/05/2002 00:00:00
145;351;27/05/2002 00:00:00;3;349;45,444;136,332;"3,00";"0,00";"3,00";20/05/2002 00:00:00
146;352;27/05/2002 00:00:00;550;928;32,771;18023,775;"468,00";"0,00";"468,00";20/05/2002 00:00:00
146;353;27/05/2002 00:00:00;550;929;37,086;20397,3;"550,00";"0,00";"550,00";20/05/2002 00:00:00
146;354;27/05/2002 00:00:00;550;930;43,04;23671,725;"550,00";"0,00";"550,00";20/05/2002 00:00:00
147;355;27/05/2002 00:00:00;550;332;10,815;5948,25;"550,00";"0,00";"550,00";20/05/2002 00:00:00
148;356;27/05/2002 00:00:00;550;948;82,835;45558,975;"550,00";"0,00";"550,00";20/05/2002 00:00:00
148;357;27/05/2002 00:00:00;550;907;82,835;45558,975;"550,00";"0,00";"550,00";20/05/2002 00:00:00
149;358;27/05/2002 00:00:00;1250;325;0,21;262,5;"1250,00";"0,00";"1250,00";20/05/2002 00:00:00
149;359;27/05/2002 00:00:00;1250;326;0,21;262,5;"1250,00";"0,00";"1250,00";20/05/2002 00:00:00
150;360;27/05/2002 00:00:00;3;320;49,644;148,932;"3,00";"0,00";"3,00";20/05/2002 00:00:00
150;361;27/05/2002 00:00:00;3;321;44,321;132,962;"3,00";"0,00";"3,00";20/05/2002 00:00:00
150;362;27/05/2002 00:00:00;60;322;28,697;1721,79;"60,00";"0,00";"60,00";20/05/2002 00:00:00
151;363;27/05/2002 00:00:00;550;930;42,515;23382,975;"550,00";"0,00";"550,00";20/05/2002 00:00:00
151;364;27/05/2002 00:00:00;550;921;5,586;3072,3;"550,00";"0,00";"550,00";20/05/2002 00:00:00
152;365;27/05/2002 00:00:00;60;952;15,74;944,37;"60,00";"9,00";"51,00";20/05/2002 00:00:00
153;366;17/06/2002 00:00:00;550;922;6,531;3592,05;"550,00";"0,00";"550,00";10/06/2002 00:00:00
153;367;17/06/2002 00:00:00;550;923;6,185;3401,475;"550,00";"0,00";"550,00";10/06/2002 00:00:00
154;368;17/06/2002 00:00:00;550;317;29,579;16268,175;"550,00";"550,00";"0,00";10/06/2002 00:00:00
154;369;17/06/2002 00:00:00;550;318;36,099;19854,45;"550,00";"550,00";"0,00";10/06/2002 00:00:00
155;370;17/06/2002 00:00:00;550;928;32,246;17735,025;"550,00";"0,00";"550,00";10/06/2002 00:00:00
155;371;17/06/2002 00:00:00;550;929;36,561;20108,55;"523,00";"0,00";"523,00";10/06/2002 00:00:00
156;372;17/06/2002 00:00:00;550;319;46,421;25531,275;"468,00";"0,00";"468,00";10/06/2002 00:00:00
157;373;15/07/2002 00:00:00;3;364;47,597;142,79;"3,00";"0,00";"3,00";08/07/2002 00:00:00
157;374;15/07/2002 00:00:00;3;365;43,323;129,969;"3,00";"0,00";"3,00";08/07/2002 00:00:00
157;375;15/07/2002 00:00:00;3;366;41,223;123,669;"3,00";"0,00";"3,00";08/07/2002 00:00:00
157;376;15/07/2002 00:00:00;3;367;45,497;136,49;"3,00";"0,00";"3,00";08/07/2002 00:00:00
157;377;15/07/2002 00:00:00;3;368;41,223;123,669;"3,00";"0,00";"3,00";08/07/2002 00:00:00
157;378;15/07/2002 00:00:00;3;369;39,123;117,369;"3,00";"0,00";"3,00";08/07/2002 00:00:00
158;379;15/07/2002 00:00:00;3;2;41,916;125,748;"3,00";"0,00";"3,00";08/07/2002 00:00:00
159;380;15/07/2002 00:00:00;3;1;50,264;150,791;"3,00";"0,00";"3,00";08/07/2002 00:00:00
160;381;15/07/2002 00:00:00;3;365;43,481;130,442;"3,00";"0,00";"3,00";08/07/2002 00:00:00
160;382;15/07/2002 00:00:00;3;366;41,381;124,142;"3,00";"0,00";"3,00";08/07/2002 00:00:00
160;383;15/07/2002 00:00:00;3;367;45,654;136,962;"3,00";"0,00";"3,00";08/07/2002 00:00:00
161;384;15/07/2002 00:00:00;550;530;16,086;8847,3;"550,00";"0,00";"550,00";08/07/2002 00:00:00
162;385;15/07/2002 00:00:00;3;4;57,026;171,077;"3,00";"0,00";"3,00";08/07/2002 00:00:00
163;386;15/07/2002 00:00:00;550;512;37,086;20397,3;"550,00";"0,00";"550,00";08/07/2002 00:00:00
164;387;15/07/2002 00:00:00;550;513;26,597;14628,075;"550,00";"550,00";"0,00";08/07/2002 00:00:00
165;388;15/07/2002 00:00:00;550;317;27,059;14882,175;"550,00";"0,00";"550,00";08/07/2002 00:00:00
165;389;15/07/2002 00:00:00;550;318;33,579;18468,45;"523,00";"0,00";"523,00";08/07/2002 00:00:00
165;390;15/07/2002 00:00:00;550;319;46,064;25334,925;"550,00";"0,00";"550,00";08/07/2002 00:00:00
166;391;15/07/2002 00:00:00;3;414;43,344;130,032;"3,00";"0,00";"3,00";08/07/2002 00:00:00
166;392;15/07/2002 00:00:00;3;415;39,071;117,212;"3,00";"0,00";"3,00";08/07/2002 00:00:00
166;393;15/07/2002 00:00:00;3;416;36,971;110,912;"3,00";"0,00";"3,00";08/07/2002 00:00:00
166;394;15/07/2002 00:00:00;3;417;41,244;123,732;"3,00";"0,00";"3,00";08/07/2002 00:00:00
167;395;15/07/2002 00:00:00;3;432;39,123;117,369;"3,00";"0,00";"3,00";08/07/2002 00:00:00
167;396;15/07/2002 00:00:00;3;433;43,397;130,19;"3,00";"0,00";"3,00";08/07/2002 00:00:00
167;397;15/07/2002 00:00:00;3;434;39,123;117,369;"3,00";"0,00";"3,00";08/07/2002 00:00:00
167;398;15/07/2002 00:00:00;3;435;37,023;111,069;"3,00";"0,00";"3,00";08/07/2002 00:00:00
167;399;15/07/2002 00:00:00;3;436;41,297;123,89;"3,00";"0,00";"3,00";08/07/2002 00:00:00
167;400;15/07/2002 00:00:00;3;437;37,023;111,069;"3,00";"0,00";"3,00";08/07/2002 00:00:00
168;401;15/07/2002 00:00:00;3;320;47,471;142,412;"3,00";"0,00";"3,00";08/07/2002 00:00:00
168;402;15/07/2002 00:00:00;3;321;42,798;128,394;"3,00";"0,00";"3,00";08/07/2002 00:00:00
168;403;15/07/2002 00:00:00;60;322;25,421;1525,23;"60,00";"0,00";"60,00";08/07/2002 00:00:00
169;404;15/07/2002 00:00:00;3;445;41,297;123,89;"3,00";"0,00";"3,00";08/07/2002 00:00:00
169;405;15/07/2002 00:00:00;3;446;37,023;111,069;"3,00";"0,00";"3,00";08/07/2002 00:00:00
169;406;15/07/2002 00:00:00;3;447;47,681;143,042;"3,00";"0,00";"3,00";08/07/2002 00:00:00
169;407;15/07/2002 00:00:00;3;448;45,581;136,742;"3,00";"0,00";"3,00";08/07/2002 00:00:00
169;408;15/07/2002 00:00:00;3;449;49,854;149,562;"3,00";"0,00";"3,00";08/07/2002 00:00:00
170;409;15/07/2002 00:00:00;550;941;62,99;34644,225;"550,00";"0,00";"550,00";08/07/2002 00:00:00
171;410;15/07/2002 00:00:00;60;322;26,366;1581,93;"60,00";"0,00";"60,00";08/07/2002 00:00:00
172;411;15/07/2002 00:00:00;3;504;48,762;146,286;"3,00";"0,00";"3,00";08/07/2002 00:00:00
173;412;27/07/2002 00:00:00;3;497;34,188;102,564;"3,00";"0,00";"3,00";20/07/2002 00:00:00
174;413;27/07/2002 00:00:00;3;323;50,264;150,791;"3,00";"3,00";"0,00";20/07/2002 00:00:00
175;414;27/07/2002 00:00:00;550;523;10,731;5902,05;"550,00";"0,00";"550,00";20/07/2002 00:00:00
175;415;27/07/2002 00:00:00;550;524;14,123;7767,375;"523,00";"0,00";"523,00";20/07/2002 00:00:00
176;416;27/07/2002 00:00:00;60;492;50,264;3015,81;"51,00";"0,00";"51,00";20/07/2002 00:00:00
176;417;27/07/2002 00:00:00;60;493;57,152;3429,09;"60,00";"0,00";"60,00";20/07/2002 00:00:00
176;418;27/07/2002 00:00:00;60;494;53,204;3192,21;"60,00";"0,00";"60,00";20/07/2002 00:00:00
176;419;27/07/2002 00:00:00;60;495;63,693;3821,58;"60,00";"0,00";"60,00";20/07/2002 00:00:00
177;420;07/08/2002 00:00:00;550;908;21,095;11601,975;"550,00";"0,00";"550,00";31/07/2002 00:00:00
177;421;07/08/2002 00:00:00;550;909;30,44;16741,725;"550,00";"0,00";"550,00";31/07/2002 00:00:00
177;422;07/08/2002 00:00:00;550;910;40,94;22516,725;"550,00";"0,00";"550,00";31/07/2002 00:00:00
177;423;07/08/2002 00:00:00;550;911;21,095;11601,975;"550,00";"0,00";"550,00";31/07/2002 00:00:00
177;424;07/08/2002 00:00:00;550;912;30,44;16741,725;"550,00";"0,00";"550,00";31/07/2002 00:00:00
177;425;07/08/2002 00:00:00;550;913;40,94;22516,725;"550,00";"0,00";"550,00";31/07/2002 00:00:00
178;426;07/08/2002 00:00:00;60;506;9,198;551,88;"60,00";"0,00";"60,00";31/07/2002 00:00:00
179;427;07/08/2002 00:00:00;550;351;5,775;3176,25;"550,00";"0,00";"550,00";31/07/2002 00:00:00
179;428;07/08/2002 00:00:00;550;352;1,155;635,25;"550,00";"0,00";"550,00";31/07/2002 00:00:00
179;429;07/08/2002 00:00:00;550;679;5,775;3176,25;"550,00";"0,00";"550,00";31/07/2002 00:00:00
180;430;07/08/2002 00:00:00;550;507;23,394;12866,7;"550,00";"0,00";"550,00";31/07/2002 00:00:00
180;431;07/08/2002 00:00:00;550;508;27,647;15205,575;"550,00";"55,00";"495,00";31/07/2002 00:00:00
181;432;07/08/2002 00:00:00;550;535;3,486;1917,3;"550,00";"0,00";"550,00";31/07/2002 00:00:00
182;433;07/08/2002 00:00:00;550;351;6,195;3407,25;"550,00";"82,00";"468,00";31/07/2002 00:00:00
182;434;07/08/2002 00:00:00;550;352;1,47;808,5;"550,00";"0,00";"550,00";31/07/2002 00:00:00
183;435;07/08/2002 00:00:00;550;507;22,166;12191,025;"550,00";"0,00";"550,00";31/07/2002 00:00:00
183;436;07/08/2002 00:00:00;550;508;29,285;16106,475;"550,00";"0,00";"550,00";31/07/2002 00:00:00
184;437;07/08/2002 00:00:00;3;491;19,982;59,945;"3,00";"3,00";"0,00";31/07/2002 00:00:00
185;438;07/08/2002 00:00:00;3;341;41,171;123,512;"3,00";"0,00";"3,00";31/07/2002 00:00:00
185;439;07/08/2002 00:00:00;3;342;39,071;117,212;"3,00";"0,00";"3,00";31/07/2002 00:00:00
185;440;07/08/2002 00:00:00;3;343;43,344;130,032;"3,00";"0,00";"3,00";31/07/2002 00:00:00
185;441;07/08/2002 00:00:00;3;344;39,071;117,212;"3,00";"0,00";"3,00";31/07/2002 00:00:00
185;442;07/08/2002 00:00:00;3;345;36,971;110,912;"3,00";"0,00";"3,00";31/07/2002 00:00:00
185;443;07/08/2002 00:00:00;3;346;41,244;123,732;"3,00";"0,00";"3,00";31/07/2002 00:00:00
185;444;07/08/2002 00:00:00;3;347;36,971;110,912;"3,00";"0,00";"3,00";31/07/2002 00:00:00
185;445;07/08/2002 00:00:00;3;348;34,871;104,612;"3,00";"0,00";"3,00";31/07/2002 00:00:00
185;446;07/08/2002 00:00:00;3;349;39,144;117,432;"3,00";"0,00";"3,00";31/07/2002 00:00:00
186;447;07/08/2002 00:00:00;550;935;31,49;17319,225;"468,00";"0,00";"468,00";31/07/2002 00:00:00
186;448;07/08/2002 00:00:00;550;936;48,29;26559,225;"550,00";"0,00";"550,00";31/07/2002 00:00:00
187;449;07/08/2002 00:00:00;3;385;41,171;123,512;"3,00";"0,00";"3,00";31/07/2002 00:00:00
187;450;07/08/2002 00:00:00;3;386;45,444;136,332;"3,00";"0,00";"3,00";31/07/2002 00:00:00
187;451;07/08/2002 00:00:00;3;387;41,171;123,512;"3,00";"0,00";"3,00";31/07/2002 00:00:00
187;452;07/08/2002 00:00:00;3;388;39,071;117,212;"3,00";"0,00";"3,00";31/07/2002 00:00:00
187;453;07/08/2002 00:00:00;3;389;43,344;130,032;"3,00";"0,00";"3,00";31/07/2002 00:00:00
187;454;07/08/2002 00:00:00;3;390;39,071;117,212;"3,00";"0,00";"3,00";31/07/2002 00:00:00
188;455;07/08/2002 00:00:00;550;484;6,878;3782,625;"550,00";"0,00";"550,00";31/07/2002 00:00:00
188;456;07/08/2002 00:00:00;550;485;7,802;4290,825;"550,00";"0,00";"550,00";31/07/2002 00:00:00
188;457;07/08/2002 00:00:00;550;486;8,757;4816,35;"550,00";"0,00";"550,00";31/07/2002 00:00:00
188;458;07/08/2002 00:00:00;550;487;5,807;3193,575;"550,00";"0,00";"550,00";31/07/2002 00:00:00
188;459;07/08/2002 00:00:00;550;488;8,862;4874,1;"550,00";"0,00";"550,00";31/07/2002 00:00:00
189;460;07/08/2002 00:00:00;3;402;47,471;142,412;"3,00";"0,00";"3,00";31/07/2002 00:00:00
190;461;07/08/2002 00:00:00;550;510;23,079;12693,45;"550,00";"0,00";"550,00";31/07/2002 00:00:00
190;462;07/08/2002 00:00:00;550;511;29,274;16100,7;"550,00";"55,00";"495,00";31/07/2002 00:00:00
190;463;07/08/2002 00:00:00;550;512;34,976;19236,525;"550,00";"0,00";"550,00";31/07/2002 00:00:00
191;464;07/08/2002 00:00:00;3;408;43,271;129,812;"3,00";"0,00";"3,00";31/07/2002 00:00:00
191;465;07/08/2002 00:00:00;3;409;41,171;123,512;"3,00";"0,00";"3,00";31/07/2002 00:00:00
191;466;07/08/2002 00:00:00;550;914;21,095;11601,975;"550,00";"27,00";"523,00";31/07/2002 00:00:00
191;467;07/08/2002 00:00:00;550;915;30,44;16741,725;"550,00";"0,00";"550,00";31/07/2002 00:00:00
192;468;07/08/2002 00:00:00;550;525;2,321;1276,275;"550,00";"82,00";"468,00";31/07/2002 00:00:00
193;469;10/08/2002 00:00:00;550;526;3,644;2003,925;"550,00";"0,00";"550,00";03/08/2002 00:00:00
194;470;10/08/2002 00:00:00;550;908;21,095;11601,975;"550,00";"550,00";"0,00";03/08/2002 00:00:00
194;471;10/08/2002 00:00:00;550;909;30,44;16741,725;"550,00";"550,00";"0,00";03/08/2002 00:00:00
195;472;10/08/2002 00:00:00;60;356;3,602;216,09;"60,00";"0,00";"60,00";03/08/2002 00:00:00
195;473;10/08/2002 00:00:00;60;357;3,98;238,77;"57,00";"0,00";"57,00";03/08/2002 00:00:00
196;474;10/08/2002 00:00:00;550;935;31,49;17319,225;"468,00";"0,00";"468,00";03/08/2002 00:00:00
196;475;10/08/2002 00:00:00;550;936;48,29;26559,225;"550,00";"0,00";"550,00";03/08/2002 00:00:00
197;476;10/08/2002 00:00:00;550;524;12,968;7132,125;"550,00";"0,00";"550,00";03/08/2002 00:00:00
198;477;10/08/2002 00:00:00;550;911;21,095;11601,975;"550,00";"0,00";"550,00";03/08/2002 00:00:00
198;478;10/08/2002 00:00:00;550;912;30,44;16741,725;"550,00";"0,00";"550,00";03/08/2002 00:00:00
199;479;10/08/2002 00:00:00;550;910;40,94;22516,725;"550,00";"0,00";"550,00";03/08/2002 00:00:00
200;480;10/08/2002 00:00:00;550;937;62,99;34644,225;"550,00";"0,00";"550,00";03/08/2002 00:00:00
201;481;11/09/2002 00:00:00;3;468;47,597;142,79;"3,00";"0,00";"3,00";04/09/2002 00:00:00
201;482;11/09/2002 00:00:00;3;469;43,323;129,969;"3,00";"0,00";"3,00";04/09/2002 00:00:00
