"ProductID";"Name";"ProductNumber";"MakeFlag";"FinishedGoodsFlag";"Color";"SafetyStockLevel";"ReorderPoint";"StandardCost";"ListPrice";"Size";"SizeUnitMeasureCode";"WeightUnitMeasureCode";"Weight";"DaysToManufacture";"ProductLine";"Class";"Style";"ProductSubcategoryID";"ProductModelID";"SellStartDate";"SellEndDate";"DiscontinuedDate";"rowguid";"ModifiedDate"
930;"HL Mountain Tire";"TI-M823";false;true;null;500;375;13,09;35,0;null;null;null;null;0;"M ";"H ";null;37;87;01/07/2003 00:00:00;null;null;0xF525ADDD45045C4B84666446930AD8B8;11/03/2004 10:01:36
931;"LL Road Tire";"TI-R092";false;true;null;500;375;8,037;21,49;null;null;null;null;0;"R ";"L ";null;37;88;01/07/2003 00:00:00;null;null;0xA669B51572D1C242A42062AB5946CC80;11/03/2004 10:01:36
932;"ML Road Tire";"TI-R628";false;true;null;500;375;9,346;24,99;null;null;null;null;0;"R ";"M ";null;37;89;01/07/2003 00:00:00;null;null;0xC56C01D12BC1054F915C70FA062E4A64;11/03/2004 10:01:36
933;"HL Road Tire";"TI-R982";false;true;null;500;375;12,192;32,6;null;null;null;null;0;"R ";"H ";null;37;90;01/07/2003 00:00:00;null;null;0x6AE56DC84850894BB7C756BC75C9BCEE;11/03/2004 10:01:36
934;"Touring Tire";"TI-T723";false;true;null;500;375;10,842;28,99;null;null;null;null;0;"T ";null;null;37;91;01/07/2003 00:00:00;null;null;0x00A35C9D0253E141BCA58CE5B93F26A5;11/03/2004 10:01:36
935;"LL Mountain Pedal";"PD-M282";false;true;"Silver/Black";500;375;17,978;40,49;null;null;"G  ";"218,00";1;"M ";"L ";null;13;62;01/07/2003 00:00:00;null;null;0x650CDD9FB0B26C4C87043A9747BE5174;11/03/2004 10:01:36
936;"ML Mountain Pedal";"PD-M340";false;true;"Silver/Black";500;375;27,568;62,09;null;null;"G  ";"215,00";1;"M ";"M ";null;13;63;01/07/2003 00:00:00;null;null;0xDC864C279E4369449DE87E9BD6455D0D;11/03/2004 10:01:36
937;"HL Mountain Pedal";"PD-M562";false;true;"Silver/Black";500;375;35,96;80,99;null;null;"G  ";"185,00";1;"M ";"H ";null;13;64;01/07/2003 00:00:00;null;null;0xE86454A04D6BB342A4D68683136F4B66;11/03/2004 10:01:36
938;"LL Road Pedal";"PD-R347";false;true;"Silver/Black";500;375;17,978;40,49;null;null;"G  ";"189,00";1;"R ";"L ";null;13;68;01/07/2003 00:00:00;null;null;0xC3D87D2C554C5F47BA58F4BACA520D72;11/03/2004 10:01:36
939;"ML Road Pedal";"PD-R563";false;true;"Silver/Black";500;375;27,568;62,09;null;null;"G  ";"168,00";1;"R ";"M ";null;13;69;01/07/2003 00:00:00;null;null;0x6FD46A213FBC6248B0E92E261E5A6059;11/03/2004 10:01:36
940;"HL Road Pedal";"PD-R853";false;true;"Silver/Black";500;375;35,96;80,99;null;null;"G  ";"149,00";1;"R ";"H ";null;13;70;01/07/2003 00:00:00;null;null;0x6769E94499ABED418B415BC70A5CA1A9;11/03/2004 10:03:55
941;"Touring Pedal";"PD-T852";false;true;"Silver/Black";500;375;35,96;80,99;null;null;null;null;1;"T ";null;null;13;53;01/07/2003 00:00:00;null;null;0x16C86769BB3EFA458547CEF00E08573E;11/03/2004 10:01:36
942;"ML Mountain Frame-W - Silver, 38";"FR-M63S-38";true;true;"Silver";500;375;199,376;364,09;"38";"CM ";"LB ";"2,73";2;"M ";"M ";"W ";12;15;01/07/2003 00:00:00;null;null;0xB04636BA87146E42AB4E57D42E6F9233;11/03/2004 10:01:36
943;"LL Mountain Frame - Black, 40";"FR-M21B-40";true;true;"Black";500;375;136,785;249,79;"40";"CM ";"LB ";"2,88";2;"M ";"L ";"U ";12;8;01/07/2003 00:00:00;null;null;0xDFE45030BA2B2B4CBDCCB4C89972DB1C;11/03/2004 10:01:36
944;"LL Mountain Frame - Silver, 40";"FR-M21S-40";true;true;"Silver";500;375;144,594;264,05;"40";"CM ";"LB ";"2,88";2;"M ";"L ";"U ";12;8;01/07/2003 00:00:00;null;null;0x2E866F75CC40FC4DB189716D0DDA5FF9;11/03/2004 10:01:36
945;"Front Derailleur";"FD-2342";true;true;"Silver";500;375;40,622;91,49;null;null;"G  ";"88,00";1;null;null;null;9;103;01/07/2003 00:00:00;null;null;0x7B9E8E4448954C4AABB3853686AA7517;11/03/2004 10:01:36
946;"LL Touring Handlebars";"HB-T721";true;true;null;500;375;20,464;46,09;null;null;null;null;1;"T ";"L ";null;4;47;01/07/2003 00:00:00;null;null;0x2E35F1A2D045C442AEF360033073BB66;11/03/2004 10:01:36
947;"HL Touring Handlebars";"HB-T928";true;true;null;500;375;40,657;91,57;null;null;null;null;1;"T ";"H ";null;4;48;01/07/2003 00:00:00;null;null;0x924E52CBA84F6C4F999360796856C654;11/03/2004 10:01:36
948;"Front Brakes";"FB-9873";false;true;"Silver";500;375;47,286;106,5;null;null;"G  ";"317,00";1;null;null;null;6;102;01/07/2003 00:00:00;null;null;0x643181C14B1BD14290074E5F9AEE0E19;11/03/2004 10:01:36
949;"LL Crankset";"CS-4759";true;true;"Black";500;375;77,918;175,49;null;null;"G  ";"600,00";1;null;"L ";null;8;99;01/07/2003 00:00:00;null;null;0x7173D4417443D3468D61B07616EC54F0;11/03/2004 10:01:36
950;"ML Crankset";"CS-6583";true;true;"Black";500;375;113,882;256,49;null;null;"G  ";"635,00";1;null;"M ";null;8;100;01/07/2003 00:00:00;null;null;0x2CA0A7D3D5A3044A94540C4E43772B78;11/03/2004 10:01:36
951;"HL Crankset";"CS-9183";true;true;"Black";500;375;179,816;404,99;null;null;"G  ";"575,00";1;null;"H ";null;8;101;01/07/2003 00:00:00;null;null;0x56894A2C727BFE48B028699E117B1DAA;11/03/2004 10:01:36
952;"Chain";"CH-0234";false;true;"Silver";500;375;8,987;20,24;null;null;null;null;1;null;null;null;7;98;01/07/2003 00:00:00;null;null;0xA5E2275DEC27CB4CBA2CFC980FFE6708;11/03/2004 10:01:36
953;"Touring-2000 Blue, 60";"BK-T44U-60";true;true;"Blue";100;75;755,151;1214,85;"60";"CM ";"LB ";"27,90";4;"T ";"M ";"U ";3;35;01/07/2003 00:00:00;null;null;0x5739BBF1278DF34791ECC71822D11436;11/03/2004 10:01:36
954;"Touring-1000 Yellow, 46";"BK-T79Y-46";true;true;"Yellow";100;75;1481,938;2384,07;"46";"CM ";"LB ";"25,13";4;"T ";"H ";"U ";3;34;01/07/2003 00:00:00;null;null;0x1374B7838A8CF14A93E4136EDB7FF15F;11/03/2004 10:01:36
955;"Touring-1000 Yellow, 50";"BK-T79Y-50";true;true;"Yellow";100;75;1481,938;2384,07;"50";"CM ";"LB ";"25,42";4;"T ";"H ";"U ";3;34;01/07/2003 00:00:00;null;null;0xAD91C95E6187614AA318312DF3A78604;11/03/2004 10:01:36
956;"Touring-1000 Yellow, 54";"BK-T79Y-54";true;true;"Yellow";100;75;1481,938;2384,07;"54";"CM ";"LB ";"25,68";4;"T ";"H ";"U ";3;34;01/07/2003 00:00:00;null;null;0xF0B020124D06B74685071FA758B77B9C;11/03/2004 10:01:36
957;"Touring-1000 Yellow, 60";"BK-T79Y-60";true;true;"Yellow";100;75;1481,938;2384,07;"60";"CM ";"LB ";"25,90";4;"T ";"H ";"U ";3;34;01/07/2003 00:00:00;null;null;0xA9A5D1BC4061C94D9620689DC7E4C155;11/03/2004 10:01:36
958;"Touring-3000 Blue, 54";"BK-T18U-54";true;true;"Blue";100;75;461,445;742,35;"54";"CM ";"LB ";"29,68";4;"T ";"L ";"U ";3;36;01/07/2003 00:00:00;null;null;0x9768EEA3FE52E44292EC7A91E7BB905A;11/03/2004 10:01:36
959;"Touring-3000 Blue, 58";"BK-T18U-58";true;true;"Blue";100;75;461,445;742,35;"58";"CM ";"LB ";"29,90";4;"T ";"L ";"U ";3;36;01/07/2003 00:00:00;null;null;0xEE9CD823449F3E4FB28963DE6BA2B737;11/03/2004 10:01:36
960;"Touring-3000 Blue, 62";"BK-T18U-62";true;true;"Blue";100;75;461,445;742,35;"62";"CM ";"LB ";"30,00";4;"T ";"L ";"U ";3;36;01/07/2003 00:00:00;null;null;0xC9920106D9BC6042B729D6BCFADFB08E;11/03/2004 10:01:36
961;"Touring-3000 Yellow, 44";"BK-T18Y-44";true;true;"Yellow";100;75;461,445;742,35;"44";"CM ";"LB ";"28,77";4;"T ";"L ";"U ";3;36;01/07/2003 00:00:00;null;null;0x5AC14656AD683442B328254706CBCCC5;11/03/2004 10:01:36
962;"Touring-3000 Yellow, 50";"BK-T18Y-50";true;true;"Yellow";100;75;461,445;742,35;"50";"CM ";"LB ";"29,13";4;"T ";"L ";"U ";3;36;01/07/2003 00:00:00;null;null;0x05E885DF87AFAB4FA668C80F2A5B8A69;11/03/2004 10:01:36
963;"Touring-3000 Yellow, 54";"BK-T18Y-54";true;true;"Yellow";100;75;461,445;742,35;"54";"CM ";"LB ";"29,42";4;"T ";"L ";"U ";3;36;01/07/2003 00:00:00;null;null;0xD1EC2B1965F4944188A2EE57FED3A3C5;11/03/2004 10:01:36
964;"Touring-3000 Yellow, 58";"BK-T18Y-58";true;true;"Yellow";100;75;461,445;742,35;"58";"CM ";"LB ";"29,79";4;"T ";"L ";"U ";3;36;01/07/2003 00:00:00;null;null;0x649FD7BE3DA5A344ACE82BAA425A5A54;11/03/2004 10:01:36
965;"Touring-3000 Yellow, 62";"BK-T18Y-62";true;true;"Yellow";100;75;461,445;742,35;"62";"CM ";"LB ";"30,00";4;"T ";"L ";"U ";3;36;01/07/2003 00:00:00;null;null;0x72388BD27351A440B12F655524386CC7;11/03/2004 10:01:36
966;"Touring-1000 Blue, 46";"BK-T79U-46";true;true;"Blue";100;75;1481,938;2384,07;"46";"CM ";"LB ";"25,13";4;"T ";"H ";"U ";3;34;01/07/2003 00:00:00;null;null;0x540D9986FB6E534C99746C3B0297E222;11/03/2004 10:01:36
967;"Touring-1000 Blue, 50";"BK-T79U-50";true;true;"Blue";100;75;1481,938;2384,07;"50";"CM ";"LB ";"25,42";4;"T ";"H ";"U ";3;34;01/07/2003 00:00:00;null;null;0x18A8C0688529EB4682550FB70919FA24;11/03/2004 10:01:36
968;"Touring-1000 Blue, 54";"BK-T79U-54";true;true;"Blue";100;75;1481,938;2384,07;"54";"CM ";"LB ";"25,68";4;"T ";"H ";"U ";3;34;01/07/2003 00:00:00;null;null;0x8C0A281278756743BA71214BCC1E4792;11/03/2004 10:01:36
969;"Touring-1000 Blue, 60";"BK-T79U-60";true;true;"Blue";100;75;1481,938;2384,07;"60";"CM ";"LB ";"25,90";4;"T ";"H ";"U ";3;34;01/07/2003 00:00:00;null;null;0x36CF70DD9A44FD43839DA84EE14C849A;11/03/2004 10:01:36
970;"Touring-2000 Blue, 46";"BK-T44U-46";true;true;"Blue";100;75;755,151;1214,85;"46";"CM ";"LB ";"27,13";4;"T ";"M ";"U ";3;35;01/07/2003 00:00:00;null;null;0x069000C05F71764BA05A1A0D3ADFB49A;11/03/2004 10:01:36
971;"Touring-2000 Blue, 50";"BK-T44U-50";true;true;"Blue";100;75;755,151;1214,85;"50";"CM ";"LB ";"27,42";4;"T ";"M ";"U ";3;35;01/07/2003 00:00:00;null;null;0x8FDAAB840700CA4B9A61B2DEA58866C3;11/03/2004 10:01:36
972;"Touring-2000 Blue, 54";"BK-T44U-54";true;true;"Blue";100;75;755,151;1214,85;"54";"CM ";"LB ";"27,68";4;"T ";"M ";"U ";3;35;01/07/2003 00:00:00;null;null;0xA3E2CF6D5535E44491166F6DBE448B8B;11/03/2004 10:01:36
973;"Road-350-W Yellow, 40";"BK-R79Y-40";true;true;"Yellow";100;75;1082,51;1700,99;"40";"CM ";"LB ";"15,35";4;"R ";"M ";"W ";2;27;01/07/2003 00:00:00;null;null;0xD9167B23F253D44FBEFE48209E57AEC3;11/03/2004 10:01:36
974;"Road-350-W Yellow, 42";"BK-R79Y-42";true;true;"Yellow";100;75;1082,51;1700,99;"42";"CM ";"LB ";"15,77";4;"R ";"M ";"W ";2;27;01/07/2003 00:00:00;null;null;0x8B3FBD80C742D84391F59FB6175287AF;11/03/2004 10:01:36
975;"Road-350-W Yellow, 44";"BK-R79Y-44";true;true;"Yellow";100;75;1082,51;1700,99;"44";"CM ";"LB ";"16,13";4;"R ";"M ";"W ";2;27;01/07/2003 00:00:00;null;null;0xAFE8610C3D004B4EB5B702F01A26BE26;11/03/2004 10:01:36
976;"Road-350-W Yellow, 48";"BK-R79Y-48";true;true;"Yellow";100;75;1082,51;1700,99;"48";"CM ";"LB ";"16,42";4;"R ";"M ";"W ";2;27;01/07/2003 00:00:00;null;null;0xDC8442ECFA85A84489EC77FC9B71720A;11/03/2004 10:01:36
977;"Road-750 Black, 58";"BK-R19B-58";true;true;"Black";100;75;343,65;539,99;"58";"CM ";"LB ";"20,79";4;"R ";"L ";"U ";2;31;01/07/2003 00:00:00;null;null;0x1A1AB887B5A5D243A20D0230800490B9;11/03/2004 10:01:36
978;"Touring-3000 Blue, 44";"BK-T18U-44";true;true;"Blue";100;75;461,445;742,35;"44";"CM ";"LB ";"28,77";4;"T ";"L ";"U ";3;36;01/07/2003 00:00:00;null;null;0x158E634FD02E934190CE47DA580E01DD;11/03/2004 10:01:36
979;"Touring-3000 Blue, 50";"BK-T18U-50";true;true;"Blue";100;75;461,445;742,35;"50";"CM ";"LB ";"29,13";4;"T ";"L ";"U ";3;36;01/07/2003 00:00:00;null;null;0x625B30DEFC885B46B23DD8C0F7E6D361;11/03/2004 10:01:36
980;"Mountain-400-W Silver, 38";"BK-M38S-38";true;true;"Silver";100;75;419,778;769,49;"38";"CM ";"LB ";"26,35";4;"M ";"M ";"W ";1;22;01/07/2003 00:00:00;null;null;0x3276927AA499244FADCE0062D2D113D9;11/03/2004 10:01:36
981;"Mountain-400-W Silver, 40";"BK-M38S-40";true;true;"Silver";100;75;419,778;769,49;"40";"CM ";"LB ";"26,77";4;"M ";"M ";"W ";1;22;01/07/2003 00:00:00;null;null;0x1C79720A84A93347AE4E2B4373CFD7CD;11/03/2004 10:01:36
982;"Mountain-400-W Silver, 42";"BK-M38S-42";true;true;"Silver";100;75;419,778;769,49;"42";"CM ";"LB ";"27,13";4;"M ";"M ";"W ";1;22;01/07/2003 00:00:00;null;null;0x06FEA44EEAAAD442A9D969F6A9A4A042;11/03/2004 10:01:36
983;"Mountain-400-W Silver, 46";"BK-M38S-46";true;true;"Silver";100;75;419,778;769,49;"46";"CM ";"LB ";"27,42";4;"M ";"M ";"W ";1;22;01/07/2003 00:00:00;null;null;0xE48E0C0B2DFF8E439CAC464783B86191;11/03/2004 10:01:36
984;"Mountain-500 Silver, 40";"BK-M18S-40";true;true;"Silver";100;75;308,218;564,99;"40";"CM ";"LB ";"27,35";4;"M ";"L ";"U ";1;23;01/07/2003 00:00:00;null;null;0x7B056CB9166451488D59BCB37C8E6E51;11/03/2004 10:01:36
985;"Mountain-500 Silver, 42";"BK-M18S-42";true;true;"Silver";100;75;308,218;564,99;"42";"CM ";"LB ";"27,77";4;"M ";"L ";"U ";1;23;01/07/2003 00:00:00;null;null;0xD9B5D1B8398A9740A04A56E95559B534;11/03/2004 10:01:36
986;"Mountain-500 Silver, 44";"BK-M18S-44";true;true;"Silver";100;75;308,218;564,99;"44";"CM ";"LB ";"28,13";4;"M ";"L ";"U ";1;23;01/07/2003 00:00:00;null;null;0x94C7CEE8E2E8124396A74832E573D3FC;11/03/2004 10:01:36
987;"Mountain-500 Silver, 48";"BK-M18S-48";true;true;"Silver";100;75;308,218;564,99;"48";"CM ";"LB ";"28,42";4;"M ";"L ";"U ";1;23;01/07/2003 00:00:00;null;null;0x9F41EF771F48B940BDB97E6678E550E3;11/03/2004 10:01:36
988;"Mountain-500 Silver, 52";"BK-M18S-52";true;true;"Silver";100;75;308,218;564,99;"52";"CM ";"LB ";"28,68";4;"M ";"L ";"U ";1;23;01/07/2003 00:00:00;null;null;0x4509D6CA3E18B34AA70C3F5BAC6BF134;11/03/2004 10:01:36
989;"Mountain-500 Black, 40";"BK-M18B-40";true;true;"Black";100;75;294,58;539,99;"40";"CM ";"LB ";"27,35";4;"M ";"L ";"U ";1;23;01/07/2003 00:00:00;null;null;0x57712828063F7B488531BEE8A37329E4;11/03/2004 10:01:36
990;"Mountain-500 Black, 42";"BK-M18B-42";true;true;"Black";100;75;294,58;539,99;"42";"CM ";"LB ";"27,77";4;"M ";"L ";"U ";1;23;01/07/2003 00:00:00;null;null;0x9C2C75F5BA56A74183FD139DA28C15FA;11/03/2004 10:01:36
991;"Mountain-500 Black, 44";"BK-M18B-44";true;true;"Black";100;75;294,58;539,99;"44";"CM ";"LB ";"28,13";4;"M ";"L ";"U ";1;23;01/07/2003 00:00:00;null;null;0x272185C7B82F5949B5A3DE5A8D6445E4;11/03/2004 10:01:36
992;"Mountain-500 Black, 48";"BK-M18B-48";true;true;"Black";100;75;294,58;539,99;"48";"CM ";"LB ";"28,42";4;"M ";"L ";"U ";1;23;01/07/2003 00:00:00;null;null;0x262E7575B6A364429B06F23A4FBDC5A7;11/03/2004 10:01:36
993;"Mountain-500 Black, 52";"BK-M18B-52";true;true;"Black";100;75;294,58;539,99;"52";"CM ";"LB ";"28,68";4;"M ";"L ";"U ";1;23;01/07/2003 00:00:00;null;null;0x553BEE6942E14F4EAED8AF02978FBE87;11/03/2004 10:01:36
994;"LL Bottom Bracket";"BB-7421";true;true;null;500;375;23,972;53,99;null;null;"G  ";"223,00";1;null;"L ";null;5;95;01/07/2003 00:00:00;null;null;0xCD653CFA220AE347BDF653F1DC138C43;11/03/2004 10:01:36
995;"ML Bottom Bracket";"BB-8107";true;true;null;500;375;44,951;101,24;null;null;"G  ";"168,00";1;null;"M ";null;5;96;01/07/2003 00:00:00;null;null;0x7F84AB7191D0D642B7357B0C2D82FC84;11/03/2004 10:01:36
996;"HL Bottom Bracket";"BB-9108";true;true;null;500;375;53,942;121,49;null;null;"G  ";"170,00";1;null;"H ";null;5;97;01/07/2003 00:00:00;null;null;0xC5470C23B208E34CB70669C0BDD62965;11/03/2004 10:01:36
997;"Road-750 Black, 44";"BK-R19B-44";true;true;"Black";100;75;343,65;539,99;"44";"CM ";"LB ";"19,77";4;"R ";"L ";"U ";2;31;01/07/2003 00:00:00;null;null;0x0248CE449F40AB439B27CA53421805BE;11/03/2004 10:01:36
998;"Road-750 Black, 48";"BK-R19B-48";true;true;"Black";100;75;343,65;539,99;"48";"CM ";"LB ";"20,13";4;"R ";"L ";"U ";2;31;01/07/2003 00:00:00;null;null;0x12A2E93D491DB640B10AF564D981DBDE;11/03/2004 10:01:36
999;"Road-750 Black, 52";"BK-R19B-52";true;true;"Black";100;75;343,65;539,99;"52";"CM ";"LB ";"20,42";4;"R ";"L ";"U ";2;31;01/07/2003 00:00:00;null;null;0x238963AE672B7946B90EABBAB17DCA31;11/03/2004 10:01:36
