"PurchaseOrderID";"RevisionNumber";"Status";"EmployeeID";"VendorID";"ShipMethodID";"OrderDate";"ShipDate";"SubTotal";"TaxAmt";"Freight";"TotalDue";"ModifiedDate"
201;0;4;244;37;5;28/08/2002 00:00:00;06/09/2002 00:00:00;532,917;42,633;13,323;588,873;06/09/2002 00:00:00
202;0;4;231;1;5;28/08/2002 00:00:00;06/09/2002 00:00:00;143,042;11,443;3,576;158,061;06/09/2002 00:00:00
203;0;4;241;56;2;28/08/2002 00:00:00;06/09/2002 00:00:00;28199,325;2255,946;704,983;31160,254;06/09/2002 00:00:00
204;0;3;266;60;1;28/08/2002 00:00:00;06/09/2002 00:00:00;3713,325;297,066;92,833;4103,224;06/09/2002 00:00:00
205;0;4;164;53;5;28/08/2002 00:00:00;06/09/2002 00:00:00;63831,075;5106,486;1595,777;70533,338;06/09/2002 00:00:00
206;0;4;223;10;5;28/08/2002 00:00:00;06/09/2002 00:00:00;13361,04;1068,883;334,026;14763,949;06/09/2002 00:00:00
207;0;4;233;66;5;28/08/2002 00:00:00;06/09/2002 00:00:00;5711,475;456,918;142,787;6311,18;06/09/2002 00:00:00
208;0;4;238;68;4;28/08/2002 00:00:00;06/09/2002 00:00:00;627,449;50,196;15,686;693,331;06/09/2002 00:00:00
209;0;4;261;61;2;01/09/2002 00:00:00;10/09/2002 00:00:00;97,965;7,837;2,449;108,251;10/09/2002 00:00:00
210;0;4;274;5;4;01/09/2002 00:00:00;10/09/2002 00:00:00;114,471;9,158;2,862;126,491;10/09/2002 00:00:00
211;0;4;244;58;4;01/09/2002 00:00:00;10/09/2002 00:00:00;132,647;10,612;3,316;146,574;10/09/2002 00:00:00
212;0;4;231;35;5;01/09/2002 00:00:00;10/09/2002 00:00:00;43878,45;3510,276;1096,961;48485,687;10/09/2002 00:00:00
213;0;4;241;103;1;16/09/2002 00:00:00;25/09/2002 00:00:00;418,95;33,516;10,474;462,94;25/09/2002 00:00:00
214;0;3;266;7;4;16/09/2002 00:00:00;25/09/2002 00:00:00;272,444;21,796;6,811;301,05;25/09/2002 00:00:00
215;0;4;164;69;1;16/09/2002 00:00:00;25/09/2002 00:00:00;461,79;36,943;11,545;510,278;25/09/2002 00:00:00
216;0;4;223;23;5;16/09/2002 00:00:00;25/09/2002 00:00:00;544,73;43,578;13,618;601,926;25/09/2002 00:00:00
217;0;4;233;75;2;16/09/2002 00:00:00;25/09/2002 00:00:00;37,076;2,966;0,927;40,968;25/09/2002 00:00:00
218;0;4;238;3;4;16/09/2002 00:00:00;25/09/2002 00:00:00;21558,075;1724,646;538,952;23821,673;25/09/2002 00:00:00
219;0;4;261;54;4;16/09/2002 00:00:00;25/09/2002 00:00:00;612,108;48,969;15,303;676,379;25/09/2002 00:00:00
220;0;4;264;104;5;16/09/2002 00:00:00;25/09/2002 00:00:00;65240,175;5219,214;1631,004;72090,393;25/09/2002 00:00:00
221;0;4;274;25;5;17/09/2002 00:00:00;26/09/2002 00:00:00;534,807;42,785;13,37;590,962;26/09/2002 00:00:00
222;0;4;231;90;5;17/09/2002 00:00:00;26/09/2002 00:00:00;273,074;21,846;6,827;301,746;26/09/2002 00:00:00
223;0;4;241;33;5;17/09/2002 00:00:00;26/09/2002 00:00:00;40471,2;3237,696;1011,78;44720,676;26/09/2002 00:00:00
224;0;3;266;41;5;17/09/2002 00:00:00;26/09/2002 00:00:00;278,523;22,282;6,963;307,768;26/09/2002 00:00:00
225;0;4;164;55;5;25/09/2002 00:00:00;04/10/2002 00:00:00;62092,8;4967,424;1552,32;68612,544;04/10/2002 00:00:00
226;0;4;223;70;5;25/09/2002 00:00:00;04/10/2002 00:00:00;5948,25;475,86;148,706;6572,816;04/10/2002 00:00:00
227;1;4;233;94;5;25/09/2002 00:00:00;04/10/2002 00:00:00;91117,95;7289,436;2277,949;100685,335;04/10/2002 00:00:00
228;0;4;238;15;1;25/09/2002 00:00:00;04/10/2002 00:00:00;525,0;42,0;13,125;580,125;04/10/2002 00:00:00
229;0;4;261;62;5;25/09/2002 00:00:00;04/10/2002 00:00:00;2003,684;160,295;50,092;2214,07;04/10/2002 00:00:00
230;0;4;264;98;4;25/09/2002 00:00:00;04/10/2002 00:00:00;26455,275;2116,422;661,382;29233,079;04/10/2002 00:00:00
231;0;4;244;72;2;25/09/2002 00:00:00;04/10/2002 00:00:00;944,37;75,55;23,609;1043,529;04/10/2002 00:00:00
232;0;4;231;22;4;25/09/2002 00:00:00;04/10/2002 00:00:00;44594,55;3567,564;1114,864;49276,978;04/10/2002 00:00:00
233;0;4;241;50;5;29/09/2002 00:00:00;08/10/2002 00:00:00;26720,925;2137,674;668,023;29526,622;08/10/2002 00:00:00
234;0;3;266;71;5;29/09/2002 00:00:00;08/10/2002 00:00:00;37843,575;3027,486;946,089;41817,15;08/10/2002 00:00:00
235;0;4;164;40;4;29/09/2002 00:00:00;08/10/2002 00:00:00;25531,275;2042,502;638,282;28212,059;08/10/2002 00:00:00
236;0;4;223;91;4;29/09/2002 00:00:00;08/10/2002 00:00:00;482,517;38,601;12,063;533,181;08/10/2002 00:00:00
237;0;4;233;57;4;07/10/2002 00:00:00;16/10/2002 00:00:00;125,748;10,06;3,144;138,952;16/10/2002 00:00:00
238;0;4;238;83;5;07/10/2002 00:00:00;16/10/2002 00:00:00;150,791;12,063;3,77;166,624;16/10/2002 00:00:00
239;0;4;198;32;4;07/10/2002 00:00:00;16/10/2002 00:00:00;602,028;48,162;15,051;665,241;16/10/2002 00:00:00
240;0;4;264;38;2;07/10/2002 00:00:00;16/10/2002 00:00:00;8847,3;707,784;221,183;9776,267;16/10/2002 00:00:00
241;0;4;244;85;5;23/10/2002 00:00:00;01/11/2002 00:00:00;171,077;13,686;4,277;189,04;01/11/2002 00:00:00
242;0;4;231;92;4;23/10/2002 00:00:00;01/11/2002 00:00:00;20397,3;1631,784;509,933;22539,017;01/11/2002 00:00:00
243;0;4;241;11;3;23/10/2002 00:00:00;01/11/2002 00:00:00;14628,075;1170,246;365,702;16164,023;01/11/2002 00:00:00
244;0;3;266;84;3;23/10/2002 00:00:00;01/11/2002 00:00:00;33350,625;2668,05;833,766;36852,441;01/11/2002 00:00:00
245;1;4;274;78;4;23/10/2002 00:00:00;01/11/2002 00:00:00;475,682;38,055;11,892;525,628;01/11/2002 00:00:00
246;0;4;223;74;5;23/10/2002 00:00:00;01/11/2002 00:00:00;564,197;45,136;14,105;623,437;01/11/2002 00:00:00
247;0;4;233;13;5;23/10/2002 00:00:00;01/11/2002 00:00:00;1796,036;143,683;44,901;1984,619;01/11/2002 00:00:00
248;1;4;238;51;4;23/10/2002 00:00:00;01/11/2002 00:00:00;665,028;53,202;16,626;734,856;01/11/2002 00:00:00
249;0;4;261;80;5;23/10/2002 00:00:00;01/11/2002 00:00:00;34644,225;2771,538;866,106;38281,869;01/11/2002 00:00:00
250;0;4;264;47;4;23/10/2002 00:00:00;01/11/2002 00:00:00;1839,506;147,16;45,988;2032,654;01/11/2002 00:00:00
251;0;4;244;81;5;23/10/2002 00:00:00;01/11/2002 00:00:00;146,286;11,703;3,657;161,646;01/11/2002 00:00:00
252;0;4;231;46;5;23/10/2002 00:00:00;01/11/2002 00:00:00;102,564;8,205;2,564;113,333;01/11/2002 00:00:00
253;0;4;198;21;5;23/10/2002 00:00:00;01/11/2002 00:00:00;150,791;12,063;3,77;166,624;01/11/2002 00:00:00
254;1;3;266;27;5;23/10/2002 00:00:00;01/11/2002 00:00:00;13669,425;1093,554;341,736;15104,715;01/11/2002 00:00:00
255;0;4;164;86;5;23/10/2002 00:00:00;01/11/2002 00:00:00;2934,54;234,763;73,364;3242,667;01/11/2002 00:00:00
256;0;4;223;45;2;23/10/2002 00:00:00;01/11/2002 00:00:00;50860,425;4068,834;1271,511;56200,77;01/11/2002 00:00:00
257;0;4;233;93;1;03/11/2002 00:00:00;12/11/2002 00:00:00;551,88;44,15;13,797;609,827;12/11/2002 00:00:00
258;0;4;238;64;1;03/11/2002 00:00:00;12/11/2002 00:00:00;6987,75;559,02;174,694;7721,464;12/11/2002 00:00:00
259;0;4;261;4;2;03/11/2002 00:00:00;12/11/2002 00:00:00;28072,275;2245,782;701,807;31019,864;12/11/2002 00:00:00
260;0;4;264;17;1;03/11/2002 00:00:00;12/11/2002 00:00:00;37312,275;2984,982;932,807;41230,064;12/11/2002 00:00:00
261;0;4;244;12;1;12/11/2002 00:00:00;21/11/2002 00:00:00;3407,25;272,58;85,181;3765,011;21/11/2002 00:00:00
262;3;4;231;44;2;12/11/2002 00:00:00;21/11/2002 00:00:00;28297,5;2263,8;707,438;31268,738;21/11/2002 00:00:00
263;0;4;241;30;2;12/11/2002 00:00:00;21/11/2002 00:00:00;59,945;4,796;1,499;66,239;21/11/2002 00:00:00
264;0;3;266;8;4;12/11/2002 00:00:00;21/11/2002 00:00:00;240,723;19,258;6,018;265,999;21/11/2002 00:00:00
265;0;4;164;73;5;18/11/2002 00:00:00;27/11/2002 00:00:00;43878,45;3510,276;1096,961;48485,687;27/11/2002 00:00:00
266;0;4;223;76;4;18/11/2002 00:00:00;27/11/2002 00:00:00;475,209;38,017;11,88;525,106;27/11/2002 00:00:00
267;0;4;233;77;5;18/11/2002 00:00:00;27/11/2002 00:00:00;5757,675;460,614;143,942;6362,231;27/11/2002 00:00:00
268;0;4;238;28;5;18/11/2002 00:00:00;27/11/2002 00:00:00;142,412;11,393;3,56;157,365;27/11/2002 00:00:00
269;0;4;261;2;2;18/11/2002 00:00:00;27/11/2002 00:00:00;48030,675;3842,454;1200,767;53073,896;27/11/2002 00:00:00
270;0;4;264;87;4;18/11/2002 00:00:00;27/11/2002 00:00:00;22516,725;1801,338;562,918;24880,981;27/11/2002 00:00:00
271;1;4;244;31;1;18/11/2002 00:00:00;27/11/2002 00:00:00;1276,275;102,102;31,907;1410,284;27/11/2002 00:00:00
272;0;4;231;26;1;18/11/2002 00:00:00;27/11/2002 00:00:00;2003,925;160,314;50,098;2214,337;27/11/2002 00:00:00
273;0;4;241;24;4;18/11/2002 00:00:00;27/11/2002 00:00:00;22516,725;1801,338;562,918;24880,981;27/11/2002 00:00:00
274;0;3;266;48;1;18/11/2002 00:00:00;27/11/2002 00:00:00;454,86;36,389;11,372;502,62;27/11/2002 00:00:00
275;0;4;164;88;5;18/11/2002 00:00:00;27/11/2002 00:00:00;43878,45;3510,276;1096,961;48485,687;27/11/2002 00:00:00
276;0;4;223;96;2;18/11/2002 00:00:00;27/11/2002 00:00:00;7132,125;570,57;178,303;7880,998;27/11/2002 00:00:00
277;2;4;198;39;2;18/11/2002 00:00:00;27/11/2002 00:00:00;28343,7;2267,496;708,593;31319,789;27/11/2002 00:00:00
278;0;4;238;52;4;18/11/2002 00:00:00;27/11/2002 00:00:00;22516,725;1801,338;562,918;24880,981;27/11/2002 00:00:00
279;0;4;261;43;5;18/11/2002 00:00:00;27/11/2002 00:00:00;34644,225;2771,538;866,106;38281,869;27/11/2002 00:00:00
280;0;4;264;37;4;18/11/2002 00:00:00;27/11/2002 00:00:00;371,228;29,698;9,281;410,206;27/11/2002 00:00:00
281;0;4;244;1;5;12/03/2003 00:00:00;21/03/2003 00:00:00;143,042;11,443;3,576;158,061;21/03/2003 00:00:00
282;0;4;231;56;2;12/03/2003 00:00:00;21/03/2003 00:00:00;28199,325;2255,946;704,983;31160,254;21/03/2003 00:00:00
283;0;4;241;60;1;12/03/2003 00:00:00;21/03/2003 00:00:00;3713,325;297,066;92,833;4103,224;21/03/2003 00:00:00
284;1;3;266;53;5;12/03/2003 00:00:00;21/03/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;21/03/2003 00:00:00
285;0;4;164;10;5;12/03/2003 00:00:00;21/03/2003 00:00:00;2979,27;238,342;74,482;3292,093;21/03/2003 00:00:00
286;0;4;223;66;5;12/03/2003 00:00:00;21/03/2003 00:00:00;5711,475;456,918;142,787;6311,18;21/03/2003 00:00:00
287;0;4;233;68;4;12/03/2003 00:00:00;21/03/2003 00:00:00;347,445;27,796;8,686;383,927;21/03/2003 00:00:00
288;0;4;198;61;2;12/03/2003 00:00:00;21/03/2003 00:00:00;97,965;7,837;2,449;108,251;21/03/2003 00:00:00
289;0;4;261;5;4;17/03/2003 00:00:00;26/03/2003 00:00:00;114,471;9,158;2,862;126,491;26/03/2003 00:00:00
290;1;4;264;58;4;17/03/2003 00:00:00;26/03/2003 00:00:00;132,647;10,612;3,316;146,574;26/03/2003 00:00:00
291;0;4;244;35;5;17/03/2003 00:00:00;26/03/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;26/03/2003 00:00:00
292;0;4;274;103;1;17/03/2003 00:00:00;26/03/2003 00:00:00;418,95;33,516;10,474;462,94;26/03/2003 00:00:00
293;0;4;241;7;4;17/03/2003 00:00:00;26/03/2003 00:00:00;389,655;31,172;9,741;430,569;26/03/2003 00:00:00
294;0;3;266;69;1;17/03/2003 00:00:00;26/03/2003 00:00:00;461,79;36,943;11,545;510,278;26/03/2003 00:00:00
295;0;4;164;23;4;17/03/2003 00:00:00;26/03/2003 00:00:00;982,454;78,596;24,561;1085,611;26/03/2003 00:00:00
296;0;4;223;75;2;17/03/2003 00:00:00;26/03/2003 00:00:00;37,076;2,966;0,927;40,968;26/03/2003 00:00:00
297;1;4;233;3;4;07/05/2003 00:00:00;16/05/2003 00:00:00;21558,075;1724,646;538,952;23821,673;16/05/2003 00:00:00
298;0;4;238;54;5;07/05/2003 00:00:00;16/05/2003 00:00:00;688,874;55,11;17,222;761,205;16/05/2003 00:00:00
299;0;4;261;104;4;07/05/2003 00:00:00;16/05/2003 00:00:00;20980,575;1678,446;524,514;23183,535;16/05/2003 00:00:00
300;0;4;264;25;4;07/05/2003 00:00:00;16/05/2003 00:00:00;372,645;29,812;9,316;411,773;16/05/2003 00:00:00
301;0;4;244;90;4;14/05/2003 00:00:00;23/05/2003 00:00:00;260,474;20,838;6,512;287,823;23/05/2003 00:00:00
302;0;4;231;33;5;14/05/2003 00:00:00;23/05/2003 00:00:00;40471,2;3237,696;1011,78;44720,676;23/05/2003 00:00:00
303;1;4;241;41;5;14/05/2003 00:00:00;23/05/2003 00:00:00;414,855;33,188;10,371;458,415;23/05/2003 00:00:00
304;0;3;266;55;5;14/05/2003 00:00:00;23/05/2003 00:00:00;38421,075;3073,686;960,527;42455,288;23/05/2003 00:00:00
305;0;4;164;70;5;26/05/2003 00:00:00;04/06/2003 00:00:00;5948,25;475,86;148,706;6572,816;04/06/2003 00:00:00
306;0;4;223;94;5;26/05/2003 00:00:00;04/06/2003 00:00:00;91117,95;7289,436;2277,949;100685,335;04/06/2003 00:00:00
307;0;4;233;15;1;26/05/2003 00:00:00;04/06/2003 00:00:00;525,0;42,0;13,125;580,125;04/06/2003 00:00:00
308;0;4;238;62;5;26/05/2003 00:00:00;04/06/2003 00:00:00;2003,684;160,295;50,092;2214,07;04/06/2003 00:00:00
309;0;4;261;98;4;26/05/2003 00:00:00;04/06/2003 00:00:00;26455,275;2116,422;661,382;29233,079;04/06/2003 00:00:00
310;0;4;274;72;2;26/05/2003 00:00:00;04/06/2003 00:00:00;944,37;75,55;23,609;1043,529;04/06/2003 00:00:00
311;0;4;244;22;1;26/05/2003 00:00:00;04/06/2003 00:00:00;6993,525;559,482;174,838;7727,845;04/06/2003 00:00:00
312;0;4;231;50;3;26/05/2003 00:00:00;04/06/2003 00:00:00;36122,625;2889,81;903,066;39915,501;04/06/2003 00:00:00
313;0;4;241;71;5;26/05/2003 00:00:00;04/06/2003 00:00:00;37843,575;3027,486;946,089;41817,15;04/06/2003 00:00:00
314;0;3;266;40;4;26/05/2003 00:00:00;04/06/2003 00:00:00;25531,275;2042,502;638,282;28212,059;04/06/2003 00:00:00
315;0;4;164;91;4;26/05/2003 00:00:00;04/06/2003 00:00:00;111,069;8,886;2,777;122,731;04/06/2003 00:00:00
316;0;4;223;57;4;26/05/2003 00:00:00;04/06/2003 00:00:00;125,748;10,06;3,144;138,952;04/06/2003 00:00:00
317;0;4;233;83;5;26/05/2003 00:00:00;04/06/2003 00:00:00;150,791;12,063;3,77;166,624;04/06/2003 00:00:00
318;0;4;238;32;4;26/05/2003 00:00:00;04/06/2003 00:00:00;235,904;18,872;5,898;260,673;04/06/2003 00:00:00
319;0;4;261;38;2;26/05/2003 00:00:00;04/06/2003 00:00:00;8847,3;707,784;221,183;9776,267;04/06/2003 00:00:00
320;0;4;264;85;5;26/05/2003 00:00:00;04/06/2003 00:00:00;171,077;13,686;4,277;189,04;04/06/2003 00:00:00
321;0;4;274;92;4;27/05/2003 00:00:00;05/06/2003 00:00:00;20397,3;1631,784;509,933;22539,017;05/06/2003 00:00:00
322;3;4;231;11;3;27/05/2003 00:00:00;05/06/2003 00:00:00;14628,075;1170,246;365,702;16164,023;05/06/2003 00:00:00
323;0;4;241;84;4;27/05/2003 00:00:00;05/06/2003 00:00:00;25334,925;2026,794;633,373;27995,092;05/06/2003 00:00:00
324;1;3;266;78;5;27/05/2003 00:00:00;05/06/2003 00:00:00;278,523;22,282;6,963;307,768;05/06/2003 00:00:00
325;0;4;164;74;4;27/05/2003 00:00:00;05/06/2003 00:00:00;1497,51;119,801;37,438;1654,749;05/06/2003 00:00:00
326;0;4;223;13;5;27/05/2003 00:00:00;05/06/2003 00:00:00;1796,036;143,683;44,901;1984,619;05/06/2003 00:00:00
327;0;4;233;51;4;27/05/2003 00:00:00;05/06/2003 00:00:00;738,99;59,119;18,475;816,584;05/06/2003 00:00:00
328;2;4;238;80;5;27/05/2003 00:00:00;05/06/2003 00:00:00;34644,225;2771,538;866,106;38281,869;05/06/2003 00:00:00
329;0;4;261;47;4;27/05/2003 00:00:00;05/06/2003 00:00:00;1839,506;147,16;45,988;2032,654;05/06/2003 00:00:00
330;1;4;264;81;5;27/05/2003 00:00:00;05/06/2003 00:00:00;146,286;11,703;3,657;161,646;05/06/2003 00:00:00
331;0;4;244;46;5;27/05/2003 00:00:00;05/06/2003 00:00:00;102,564;8,205;2,564;113,333;05/06/2003 00:00:00
332;0;4;231;21;5;27/05/2003 00:00:00;05/06/2003 00:00:00;150,791;12,063;3,77;166,624;05/06/2003 00:00:00
333;0;4;241;27;5;27/05/2003 00:00:00;05/06/2003 00:00:00;13669,425;1093,554;341,736;15104,715;05/06/2003 00:00:00
334;0;3;266;86;5;27/05/2003 00:00:00;05/06/2003 00:00:00;6444,9;515,592;161,123;7121,615;05/06/2003 00:00:00
335;2;4;164;45;2;27/05/2003 00:00:00;05/06/2003 00:00:00;152581,275;12206,502;3814,532;168602,309;05/06/2003 00:00:00
336;1;4;223;93;1;27/05/2003 00:00:00;05/06/2003 00:00:00;551,88;44,15;13,797;609,827;05/06/2003 00:00:00
337;0;4;233;64;1;10/06/2003 00:00:00;19/06/2003 00:00:00;6987,75;559,02;174,694;7721,464;19/06/2003 00:00:00
338;0;4;238;4;2;10/06/2003 00:00:00;19/06/2003 00:00:00;28072,275;2245,782;701,807;31019,864;19/06/2003 00:00:00
339;0;4;198;17;1;10/06/2003 00:00:00;19/06/2003 00:00:00;37312,275;2984,982;932,807;41230,064;19/06/2003 00:00:00
340;0;4;264;12;1;10/06/2003 00:00:00;19/06/2003 00:00:00;7623,0;609,84;190,575;8423,415;19/06/2003 00:00:00
341;0;4;244;44;2;10/06/2003 00:00:00;19/06/2003 00:00:00;28297,5;2263,8;707,438;31268,738;19/06/2003 00:00:00
342;0;4;231;30;2;10/06/2003 00:00:00;19/06/2003 00:00:00;59,945;4,796;1,499;66,239;19/06/2003 00:00:00
343;0;4;241;8;4;10/06/2003 00:00:00;19/06/2003 00:00:00;358,155;28,652;8,954;395,761;19/06/2003 00:00:00
344;0;3;266;73;5;10/06/2003 00:00:00;19/06/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;19/06/2003 00:00:00
345;0;4;274;76;5;15/06/2003 00:00:00;24/06/2003 00:00:00;414,918;33,193;10,373;458,484;24/06/2003 00:00:00
346;0;4;223;77;2;15/06/2003 00:00:00;24/06/2003 00:00:00;29989,575;2399,166;749,739;33138,48;24/06/2003 00:00:00
347;0;4;233;28;5;15/06/2003 00:00:00;24/06/2003 00:00:00;142,412;11,393;3,56;157,365;24/06/2003 00:00:00
348;0;4;238;2;2;15/06/2003 00:00:00;24/06/2003 00:00:00;48030,675;3842,454;1200,767;53073,896;24/06/2003 00:00:00
349;0;4;261;87;4;23/06/2003 00:00:00;02/07/2003 00:00:00;693,599;55,488;17,34;766,426;02/07/2003 00:00:00
350;0;4;264;31;1;23/06/2003 00:00:00;02/07/2003 00:00:00;1276,275;102,102;31,907;1410,284;02/07/2003 00:00:00
351;0;4;244;26;1;23/06/2003 00:00:00;02/07/2003 00:00:00;2003,925;160,314;50,098;2214,337;02/07/2003 00:00:00
352;0;4;231;24;2;23/06/2003 00:00:00;02/07/2003 00:00:00;28343,7;2267,496;708,593;31319,789;02/07/2003 00:00:00
353;0;4;198;48;1;23/06/2003 00:00:00;02/07/2003 00:00:00;454,86;36,389;11,372;502,62;02/07/2003 00:00:00
354;0;3;266;88;5;23/06/2003 00:00:00;02/07/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;02/07/2003 00:00:00
355;0;4;164;96;2;23/06/2003 00:00:00;02/07/2003 00:00:00;7132,125;570,57;178,303;7880,998;02/07/2003 00:00:00
356;0;4;223;39;2;23/06/2003 00:00:00;02/07/2003 00:00:00;28343,7;2267,496;708,593;31319,789;02/07/2003 00:00:00
357;0;4;233;52;4;23/06/2003 00:00:00;02/07/2003 00:00:00;22516,725;1801,338;562,918;24880,981;02/07/2003 00:00:00
358;0;4;238;43;5;23/06/2003 00:00:00;02/07/2003 00:00:00;34644,225;2771,538;866,106;38281,869;02/07/2003 00:00:00
359;0;4;261;37;4;23/06/2003 00:00:00;02/07/2003 00:00:00;117,369;9,39;2,934;129,693;02/07/2003 00:00:00
360;0;4;264;1;5;23/06/2003 00:00:00;02/07/2003 00:00:00;143,042;11,443;3,576;158,061;02/07/2003 00:00:00
361;0;4;244;56;2;23/06/2003 00:00:00;02/07/2003 00:00:00;28199,325;2255,946;704,983;31160,254;02/07/2003 00:00:00
362;0;4;231;60;1;23/06/2003 00:00:00;02/07/2003 00:00:00;3713,325;297,066;92,833;4103,224;02/07/2003 00:00:00
363;0;4;241;53;4;23/06/2003 00:00:00;02/07/2003 00:00:00;19952,625;1596,21;498,816;22047,651;02/07/2003 00:00:00
364;0;3;266;10;5;23/06/2003 00:00:00;02/07/2003 00:00:00;6540,66;523,253;163,517;7227,429;02/07/2003 00:00:00
365;0;4;164;66;5;24/06/2003 00:00:00;03/07/2003 00:00:00;5711,475;456,918;142,787;6311,18;03/07/2003 00:00:00
366;0;4;223;68;5;24/06/2003 00:00:00;03/07/2003 00:00:00;566,087;45,287;14,152;625,526;03/07/2003 00:00:00
367;0;4;233;61;2;24/06/2003 00:00:00;03/07/2003 00:00:00;97,965;7,837;2,449;108,251;03/07/2003 00:00:00
368;0;4;238;5;4;24/06/2003 00:00:00;03/07/2003 00:00:00;114,471;9,158;2,862;126,491;03/07/2003 00:00:00
369;0;4;261;58;4;24/06/2003 00:00:00;03/07/2003 00:00:00;132,647;10,612;3,316;146,574;03/07/2003 00:00:00
370;0;4;264;35;5;24/06/2003 00:00:00;03/07/2003 00:00:00;43878,45;3510,276;1096,961;48485,687;03/07/2003 00:00:00
371;0;4;244;103;1;24/06/2003 00:00:00;03/07/2003 00:00:00;418,95;33,516;10,474;462,94;03/07/2003 00:00:00
372;0;4;231;7;4;24/06/2003 00:00:00;03/07/2003 00:00:00;240,723;19,258;6,018;265,999;03/07/2003 00:00:00
373;0;4;241;69;1;24/06/2003 00:00:00;03/07/2003 00:00:00;461,79;36,943;11,545;510,278;03/07/2003 00:00:00
374;0;3;266;23;4;24/06/2003 00:00:00;03/07/2003 00:00:00;253,323;20,266;6,333;279,922;03/07/2003 00:00:00
375;0;4;164;75;2;24/06/2003 00:00:00;03/07/2003 00:00:00;37,076;2,966;0,927;40,968;03/07/2003 00:00:00
376;0;4;223;3;4;24/06/2003 00:00:00;03/07/2003 00:00:00;21558,075;1724,646;538,952;23821,673;03/07/2003 00:00:00
377;1;4;198;54;4;24/06/2003 00:00:00;03/07/2003 00:00:00;260,474;20,838;6,512;287,823;03/07/2003 00:00:00
378;0;4;238;104;5;24/06/2003 00:00:00;03/07/2003 00:00:00;86220,75;6897,66;2155,519;95273,929;03/07/2003 00:00:00
379;0;4;261;25;4;24/06/2003 00:00:00;03/07/2003 00:00:00;465,287;37,223;11,632;514,142;03/07/2003 00:00:00
380;0;4;264;90;5;24/06/2003 00:00:00;03/07/2003 00:00:00;428,4;34,272;10,71;473,382;03/07/2003 00:00:00
381;0;4;244;33;5;30/06/2003 00:00:00;09/07/2003 00:00:00;40471,2;3237,696;1011,78;44720,676;09/07/2003 00:00:00
382;0;4;231;41;5;30/06/2003 00:00:00;09/07/2003 00:00:00;272,444;21,796;6,811;301,05;09/07/2003 00:00:00
383;0;4;241;55;4;30/06/2003 00:00:00;09/07/2003 00:00:00;23671,725;1893,738;591,793;26157,256;09/07/2003 00:00:00
384;0;3;266;70;5;30/06/2003 00:00:00;09/07/2003 00:00:00;5948,25;475,86;148,706;6572,816;09/07/2003 00:00:00
385;0;4;164;94;5;30/06/2003 00:00:00;09/07/2003 00:00:00;91117,95;7289,436;2277,949;100685,335;09/07/2003 00:00:00
386;0;4;223;15;1;30/06/2003 00:00:00;09/07/2003 00:00:00;525,0;42,0;13,125;580,125;09/07/2003 00:00:00
387;0;4;233;62;5;30/06/2003 00:00:00;09/07/2003 00:00:00;2003,684;160,295;50,092;2214,07;09/07/2003 00:00:00
388;0;4;198;98;4;30/06/2003 00:00:00;09/07/2003 00:00:00;26455,275;2116,422;661,382;29233,079;09/07/2003 00:00:00
389;0;4;261;72;2;30/06/2003 00:00:00;09/07/2003 00:00:00;944,37;75,55;23,609;1043,529;09/07/2003 00:00:00
390;0;4;264;22;4;30/06/2003 00:00:00;09/07/2003 00:00:00;48186,6;3854,928;1204,665;53246,193;09/07/2003 00:00:00
391;0;4;244;50;5;30/06/2003 00:00:00;09/07/2003 00:00:00;26720,925;2137,674;668,023;29526,622;09/07/2003 00:00:00
392;0;4;274;71;5;30/06/2003 00:00:00;09/07/2003 00:00:00;37843,575;3027,486;946,089;41817,15;09/07/2003 00:00:00
393;0;4;241;40;4;13/07/2003 00:00:00;22/07/2003 00:00:00;25531,275;2042,502;638,282;28212,059;22/07/2003 00:00:00
394;0;3;266;91;5;13/07/2003 00:00:00;22/07/2003 00:00:00;278,838;22,307;6,971;308,116;22/07/2003 00:00:00
395;0;4;164;57;4;13/07/2003 00:00:00;22/07/2003 00:00:00;125,748;10,06;3,144;138,952;22/07/2003 00:00:00
396;0;4;223;83;5;13/07/2003 00:00:00;22/07/2003 00:00:00;150,791;12,063;3,77;166,624;22/07/2003 00:00:00
397;0;4;233;32;5;27/07/2003 00:00:00;05/08/2003 00:00:00;839,79;67,183;20,995;927,968;05/08/2003 00:00:00
398;0;4;238;38;2;27/07/2003 00:00:00;05/08/2003 00:00:00;8847,3;707,784;221,183;9776,267;05/08/2003 00:00:00
399;0;4;261;85;5;27/07/2003 00:00:00;05/08/2003 00:00:00;171,077;13,686;4,277;189,04;05/08/2003 00:00:00
400;0;4;264;92;4;27/07/2003 00:00:00;05/08/2003 00:00:00;20397,3;1631,784;509,933;22539,017;05/08/2003 00:00:00
401;0;4;244;11;3;27/07/2003 00:00:00;05/08/2003 00:00:00;14628,075;1170,246;365,702;16164,023;05/08/2003 00:00:00
402;2;4;231;84;3;27/07/2003 00:00:00;05/08/2003 00:00:00;33350,625;2668,05;833,766;36852,441;05/08/2003 00:00:00
